id_plot;id_tree;species_code;species_name;number_of_increment_years;date_final;c130_initial;c130_final;htot_final;age130;weight
207803;4;20G;Tilia platyphyllos;5;2006;68.28940721;72;19.2;NA;39.29
207803;5;15P;Acer platanoides;5;2006;93.29218735;104;22.2;NA;39.28
207803;6;9;Fagus sylvatica;5;2006;28.77220294;30;11.5;NA;147.36
207803;8;17C;Fraxinus excelsior;5;2006;31.39866338;32;14.5;NA;88.41
207803;9;20G;Tilia platyphyllos;5;2006;33.78562418;35;13;NA;88.41
207803;10;9;Fagus sylvatica;5;2006;43.41841192;44;13.1;NA;147.35
207803;11;9;Fagus sylvatica;5;2006;53.92888343;58;15;NA;147.33
207803;13;9;Fagus sylvatica;5;2006;52.22454923;53;13;NA;147.34
207803;14;9;Fagus sylvatica;5;2006;64.54115805;69;17.5;NA;147.32
207803;16;9;Fagus sylvatica;5;2006;48.92888343;53;18;NA;147.34
213423;1;62;Picea abies;5;2006;200.0104849;210;25.3;NA;14.14
213423;2;61;Abies alba;5;2006;145.0464235;163;28.7;NA;14.14
213423;3;62;Picea abies;5;2006;122.3413717;130;2.5;NA;14.14
213423;4;62;Picea abies;5;2006;161.6035649;165;27.8;NA;14.14
213423;5;62;Picea abies;5;2006;257.6098558;267;28;NA;14.14
213423;6;61;Abies alba;5;2006;166.8288857;178;25;NA;14.14
213423;7;61;Abies alba;5;2006;129.3531063;137;26.5;NA;14.14
213423;8;62;Picea abies;5;2006;147.0728877;153;28;NA;14.14
213423;9;62;Picea abies;5;2006;126.3371778;130;24;NA;14.14
213423;10;9;Fagus sylvatica;5;2006;55.16788002;71;11.3;NA;39.29
213423;11;23SO;Sorbus aucuparia;5;2006;76.38083224;78;8;NA;39.29
213423;12;61;Abies alba;5;2006;95.01805359;102;20.8;NA;39.28
213423;13;61;Abies alba;5;2006;23.01289542;28;6.5;NA;88.41
213423;14;23SO;Sorbus aucuparia;5;2006;23.96406045;27;8.5;NA;88.41
213423;15;61;Abies alba;5;2006;18.22011686;26;4.8;NA;88.42
213423;16;23SO;Sorbus aucuparia;5;2006;37.24590159;39;7;NA;88.41
213423;17;61;Abies alba;5;2006;55.86958963;57;6.5;NA;88.4
213423;18;23SO;Sorbus aucuparia;5;2006;28.41235801;33;8.8;NA;88.41
217154;1;25B;Salix alba;5;2006;20.47249848;39;12.5;NA;176.82
217154;3;25B;Salix alba;5;2006;14.17787184;47;12;NA;176.81
217154;5;25B;Salix alba;5;2006;23.21963362;38;11.5;NA;176.82
217154;6;33N;Populus nigra;5;2006;34.51765366;64;14.5;NA;88.39
219616;1;9;Fagus sylvatica;5;2006;130.2794266;137;21.5;NA;14.14
219616;2;61;Abies alba;5;2006;90.10002282;103;14.2;NA;39.28
219616;3;61;Abies alba;5;2006;61.97477062;78;15.5;NA;39.29
219616;4;9;Fagus sylvatica;5;2006;87.9902565;94;17.6;NA;39.29
219616;5;17C;Fraxinus excelsior;5;2006;24.13140266;25;7.8;NA;88.42
219616;6;17C;Fraxinus excelsior;5;2006;49.65924098;53;9.7;NA;88.4
219616;7;61;Abies alba;5;2006;25.16393847;37;7.1;NA;88.41
219616;8;61;Abies alba;5;2006;19.22011686;27;4.8;NA;88.41
219616;9;17C;Fraxinus excelsior;5;2006;22.52783833;25;8;NA;88.42
219616;10;17C;Fraxinus excelsior;5;2006;20.31848197;27;9.3;NA;88.41
219616;11;61;Abies alba;5;2006;43.24074953;59;13.8;NA;88.4
219616;12;61;Abies alba;5;2006;45.69847537;58;13;NA;88.4
219616;13;17C;Fraxinus excelsior;5;2006;38.39866338;39;9.9;NA;88.41
220779;1;62;Picea abies;5;2006;155.6150982;170;23.5;NA;14.14
220779;2;62;Picea abies;5;2006;142.0136304;155;20.6;NA;14.14
220779;3;25B;Salix alba;5;2006;121.0808508;136;25;NA;14.14
220779;4;62;Picea abies;5;2006;117.0146788;131;24.5;NA;14.14
220779;5;62;Picea abies;5;2006;113.9417911;122;24.5;NA;14.14
220779;6;62;Picea abies;5;2006;124.3382263;129;24;NA;14.14
220779;7;62;Picea abies;5;2006;145.3382263;150;24.5;NA;14.14
220779;8;25M;Salix caprea;5;2006;95.68538338;102;14.5;NA;39.28
220779;9;62;Picea abies;5;2006;54.0188728;72;17.2;NA;39.29
220779;10;62;Picea abies;5;2006;44.409017;53;12;NA;88.4
220779;11;49AM;Crataegus monogyna;5;2006;24.78562418;26;9.5;NA;88.42
220779;12;49AM;Crataegus monogyna;5;2006;32.24590159;34;9.5;NA;88.41
220779;13;62;Picea abies;5;2006;11.34661419;24;6.7;NA;88.42
220779;14;62;Picea abies;5;2006;7.68484047;25;6.1;NA;88.42
221880;1;61;Abies alba;5;2006;229.9464007;235;34;NA;14.14
221880;2;23SO;Sorbus aucuparia;5;2006;40.08259745;50;11;NA;88.4
221880;3;23SO;Sorbus aucuparia;5;2006;20.26544751;26;7.6;NA;88.42
221880;4;62;Picea abies;5;2006;33.47771075;44;5.8;NA;88.41
223654;1;21O;Acer opalus;5;2006;88.47975499;90;12.5;NA;39.29
223654;2;61;Abies alba;5;2006;72.22011686;80;9.7;NA;39.29
223654;3;11;Carpinus betulus;5;2006;23.05951872;25;8;NA;88.42
223654;4;11;Carpinus betulus;5;2006;23.89522995;27;9.7;NA;88.41
223654;5;11;Carpinus betulus;5;2006;51.70634581;53;12.2;NA;88.4
223654;6;11;Carpinus betulus;5;2006;33.44245098;37;6;NA;88.41
223654;7;11;Carpinus betulus;5;2006;30.70634581;32;8.5;NA;88.41
223654;8;11;Carpinus betulus;5;2006;65.73094118;70;13;NA;88.39
223654;9;21O;Acer opalus;5;2006;23.96804585;28;10.2;NA;88.41
223654;10;21O;Acer opalus;5;2006;20.91048411;26;9.5;NA;88.42
226985;1;52;Pinus sylvestris;5;2006;115.8501585;118;18.2;NA;14.14
226985;2;52;Pinus sylvestris;5;2006;119.8501585;122;19.4;NA;14.14
226985;3;52;Pinus sylvestris;5;2006;122.7068357;125;19.1;NA;14.14
226985;4;62;Picea abies;5;2006;73.94283963;83;15;NA;39.29
226985;5;62;Picea abies;5;2006;39.27477498;47;8;NA;88.41
237599;1;62;Picea abies;5;2006;121.4703713;125;28.8;NA;14.14
237599;2;62;Picea abies;5;2006;149.8211795;170;28;NA;14.14
237599;3;61;Abies alba;5;2006;155.9670334;169;31.4;NA;14.14
237599;4;62;Picea abies;5;2006;117.6712101;122;28.7;NA;14.14
237599;5;62;Picea abies;5;2006;117.6722586;123;28;NA;14.14
237599;6;62;Picea abies;5;2006;87.27162951;92;25.4;NA;39.29
237599;7;61;Abies alba;5;2006;104.8288857;116;26;NA;39.28
237599;8;62;Picea abies;5;2006;80.53487112;82;23;NA;39.29
237599;9;61;Abies alba;5;2006;95.03868626;110;26;NA;39.28
237599;10;62;Picea abies;5;2006;101.6046134;106;27;NA;39.28
237599;11;62;Picea abies;5;2006;70.40062909;71;23;NA;39.29
237599;12;9;Fagus sylvatica;5;2006;74.12599396;76;24.5;NA;39.29
237599;13;62;Picea abies;5;2006;56.13424202;57;18;NA;88.4
237599;14;9;Fagus sylvatica;5;2006;41.67689551;42;12;NA;88.41
237599;15;9;Fagus sylvatica;5;2006;52.44909845;54;14.5;NA;88.4
237599;16;9;Fagus sylvatica;5;2006;25.96606563;27;8.5;NA;88.41
238925;1;62;Picea abies;5;2006;150.5390651;156;26.5;NA;14.14
238925;2;9;Fagus sylvatica;5;2006;149.8303282;155;26;NA;14.14
238925;3;61;Abies alba;5;2006;174.2355914;188;26;NA;14.14
238925;4;9;Fagus sylvatica;5;2006;139.2552358;141;25.4;NA;14.14
238925;5;9;Fagus sylvatica;5;2006;145.8675104;148;24;NA;14.14
238925;6;24;Populus tremula;5;2006;131.3025202;145;21;NA;14.14
238925;7;61;Abies alba;5;2006;132.6984754;145;25.4;NA;14.14
238925;8;9;Fagus sylvatica;5;2006;115.2180536;120;24.7;NA;14.14
238925;9;9;Fagus sylvatica;5;2006;179.2891701;180;23.3;NA;14.14
238925;10;24;Populus tremula;5;2006;168.8361341;175;26.2;NA;14.14
238925;11;9;Fagus sylvatica;5;2006;112.0548774;118;25;NA;14.14
238925;12;9;Fagus sylvatica;5;2006;80.28592229;83;24;NA;39.29
238925;13;9;Fagus sylvatica;5;2006;71.15992833;72;22.5;NA;39.29
238925;14;9;Fagus sylvatica;5;2006;108.5685967;116;25.8;NA;39.28
238925;15;9;Fagus sylvatica;5;2006;98.25523576;100;23.5;NA;39.29
238925;16;15S;Acer pseudoplatanus;5;2006;79.16633868;83;21;NA;39.29
238925;17;9;Fagus sylvatica;5;2006;104.9628178;108;20;NA;39.28
238925;18;9;Fagus sylvatica;5;2006;91.80288947;94;22;NA;39.29
238925;19;9;Fagus sylvatica;5;2006;45.67689551;46;14.5;NA;88.41
238925;20;62;Picea abies;5;2006;40.20293577;43;9.2;NA;88.41
238925;21;62;Picea abies;5;2006;23.07079072;27;5;NA;88.41
238925;22;15S;Acer pseudoplatanus;5;2006;31.47975499;33;16;NA;88.41
238925;23;23AB;Sorbus aria;5;2006;42.32534677;43;16;NA;88.41
238925;24;62;Picea abies;5;2006;52.7367584;56;9.9;NA;88.4
239247;1;9;Fagus sylvatica;5;2006;134.6090268;137;24;NA;14.14
239247;2;9;Fagus sylvatica;5;2006;136.9014447;138;22.3;NA;14.14
239247;3;9;Fagus sylvatica;5;2006;163.1808714;171;24;NA;14.14
239247;4;62;Picea abies;5;2006;200.6754041;209;32;NA;14.14
239247;5;9;Fagus sylvatica;5;2006;125.0920596;128;25;NA;14.14
239247;6;9;Fagus sylvatica;5;2006;124.9660656;126;24;NA;14.14
239247;7;9;Fagus sylvatica;5;2006;115.2213014;118;23.5;NA;14.14
239247;8;9;Fagus sylvatica;5;2006;75.41841192;76;15;NA;39.29
239247;10;15S;Acer pseudoplatanus;5;2006;109.2324363;113;21.3;NA;39.28
239247;11;9;Fagus sylvatica;5;2006;75.28917012;76;19;NA;39.29
239247;12;15S;Acer pseudoplatanus;5;2006;44.50536259;49;10.3;NA;88.4
239247;13;15S;Acer pseudoplatanus;5;2006;61.03414346;65;12.2;NA;88.39
239247;14;62;Picea abies;5;2006;31.60566184;37;7;NA;88.41
239247;15;9;Fagus sylvatica;5;2006;31.28592229;34;13.6;NA;88.41
240324;1;9;Fagus sylvatica;5;2006;69.54440588;72;17.8;NA;39.29
240324;2;9;Fagus sylvatica;5;2006;74.37798188;80;16.5;NA;39.29
240324;3;12V;Betula pendula;5;2006;73.44145878;77;15.5;NA;39.29
240324;4;12V;Betula pendula;5;2006;62.02414013;74;16;NA;39.29
240324;5;12V;Betula pendula;5;2006;20.01978453;27;8.6;NA;88.41
240324;6;12V;Betula pendula;5;2006;22.92484877;31;8.1;NA;88.41
249151;1;9;Fagus sylvatica;5;2006;140.2180536;145;24.5;NA;14.14
249151;2;62;Picea abies;5;2006;155.3403233;162;25.2;NA;14.14
249151;3;9;Fagus sylvatica;5;2006;117.4151641;120;21;NA;14.14
249151;4;12V;Betula pendula;5;2006;88.42602985;90;19;NA;39.29
249151;5;9;Fagus sylvatica;5;2006;107.8675104;110;20.5;NA;39.28
249151;6;9;Fagus sylvatica;5;2006;68.67039984;73;21.3;NA;39.29
249151;8;9;Fagus sylvatica;5;2006;76.25198792;80;20.5;NA;39.29
249151;9;9;Fagus sylvatica;5;2006;77.51371935;79;22;NA;39.29
249151;10;9;Fagus sylvatica;5;2006;95.70433421;99;22.5;NA;39.29
249151;11;9;Fagus sylvatica;5;2006;55.03068653;56;18.7;NA;88.4
249151;12;9;Fagus sylvatica;5;2006;32.57834025;34;12;NA;88.41
254174;1;61;Abies alba;5;2006;168.1458849;173;30;NA;14.14
254174;2;9;Fagus sylvatica;5;2006;142.2213014;145;29.5;NA;14.14
254174;3;62;Picea abies;5;2006;166.4079685;174;29.7;NA;14.14
254174;4;61;Abies alba;5;2006;135.151043;142;24.6;NA;14.14
254174;5;62;Picea abies;5;2006;121.8720489;127;27;NA;14.14
254174;6;61;Abies alba;5;2006;157.148464;163;28.8;NA;14.14
254174;7;62;Picea abies;5;2006;168.8710004;173;31;NA;14.14
254174;8;61;Abies alba;5;2006;94.2123796;99;21.2;NA;39.29
254720;1;61;Abies alba;5;2006;149.0845483;156;20;NA;14.14
254720;2;61;Abies alba;5;2006;157.7598119;168;28.8;NA;14.14
254720;3;62;Picea abies;5;2006;162.3382263;167;26.2;NA;14.14
254720;4;61;Abies alba;5;2006;206.2278541;217;30.5;NA;14.14
254720;5;15S;Acer pseudoplatanus;5;2006;131.5714602;136;25;NA;14.14
254720;6;9;Fagus sylvatica;5;2006;122.3844776;124;28.5;NA;14.14
254720;7;9;Fagus sylvatica;5;2006;134.0888118;139;26;NA;14.14
254720;8;9;Fagus sylvatica;5;2006;126.187367;130;30;NA;14.14
254720;9;61;Abies alba;5;2006;75.20980052;79;22.5;NA;39.29
254720;10;23AM;Sorbus mougeoti;5;2006;84.61475398;89;15.7;NA;39.29
254720;11;9;Fagus sylvatica;5;2006;87.11949829;93;21.7;NA;39.29
254720;12;61;Abies alba;5;2006;43.14072671;46;16.1;NA;88.41
254720;13;61;Abies alba;5;2006;52.94897978;59;14.7;NA;88.4
254720;14;61;Abies alba;5;2006;50.47320035;53;19.4;NA;88.4
254720;15;31;Corylus avellana;5;2006;22.87287709;24;7;NA;88.42
255226;1;23AB;Sorbus aria;5;2006;119.8411097;122;19.5;NA;28.29
255226;2;10;Castanea sativa;5;2006;99.54467544;108;20.3;NA;39.28
255226;3;17C;Fraxinus excelsior;5;2006;80.71937305;87;22;NA;78.58
255226;4;17C;Fraxinus excelsior;5;2006;96.58574269;103;21;NA;78.57
255226;5;22M;Prunus avium;5;2006;84.81301473;90;22.5;NA;78.58
255226;6;22M;Prunus avium;5;2006;72.14301096;76;22;NA;78.58
255226;7;22M;Prunus avium;5;2006;70.54701549;76;21;NA;39.29
255226;8;22M;Prunus avium;5;2006;86.14301096;90;22.5;NA;39.29
255226;9;22M;Prunus avium;5;2006;73.00500567;75;19;NA;39.29
255226;10;17C;Fraxinus excelsior;5;2006;80.44097381;92;22;NA;39.29
255226;11;23AB;Sorbus aria;5;2006;80.38083224;82;19;NA;39.29
255226;12;22M;Prunus avium;5;2006;46.33750472;48;15.5;NA;88.41
255226;13;22M;Prunus avium;5;2006;49.86950321;51;13.5;NA;88.4
255226;14;22M;Prunus avium;5;2006;37.34251039;41;11;NA;88.41
255226;15;31;Corylus avellana;5;2006;24.67945283;27;10;NA;88.41
255226;16;17C;Fraxinus excelsior;5;2006;41.848548;50;19;NA;88.4
255528;1;9;Fagus sylvatica;5;2006;181.6299698;191;22.5;NA;14.14
255528;2;9;Fagus sylvatica;5;2006;119.5718446;125;21.5;NA;14.14
255528;3;9;Fagus sylvatica;5;2006;139.8512712;152;25.5;NA;14.14
255528;4;3;Quercus petraea;5;2006;162.970591;164;18.2;NA;14.14
255528;5;3;Quercus petraea;5;2006;129.3529456;131;17;NA;14.14
255528;7;3;Quercus petraea;5;2006;134.5294183;137;18.6;NA;14.14
255528;8;3;Quercus petraea;5;2006;119.5588274;121;17.5;NA;14.14
255528;9;3;Quercus petraea;5;2006;86.03921824;87;14.5;NA;39.29
255528;10;3;Quercus petraea;5;2006;90.17647278;91;13.5;NA;39.29
255528;11;3;Quercus petraea;5;2006;82.10784551;83;14.2;NA;39.29
255528;12;3;Quercus petraea;5;2006;104.9411819;107;18;NA;39.28
255528;13;9;Fagus sylvatica;5;2006;66.68159937;84;20;NA;39.29
255528;14;9;Fagus sylvatica;5;2006;39.54765371;40;10.7;NA;132.61
255528;16;9;Fagus sylvatica;5;2006;48.95632213;56;13.5;NA;132.6
255528;17;17C;Fraxinus excelsior;5;2006;28.31625426;36;15;NA;88.41
255528;18;9;Fagus sylvatica;5;2006;30.28917012;31;10.5;NA;132.62
255528;20;22M;Prunus avium;5;2006;53.8105119;58;13.5;NA;88.4
255528;21;9;Fagus sylvatica;5;2006;42.18411919;48;13.5;NA;132.61
255528;22;23AB;Sorbus aria;5;2006;31.65069353;33;12.5;NA;88.41
255528;23;9;Fagus sylvatica;5;2006;32.18736702;36;14.5;NA;132.62
255528;25;9;Fagus sylvatica;5;2006;28.60577894;33;14.5;NA;132.62
258575;1;61;Abies alba;5;2006;155.3531063;163;26.7;NA;14.14
258575;2;61;Abies alba;5;2006;158.8824851;165;24.9;NA;14.14
258575;3;61;Abies alba;5;2006;126.2278541;137;28;NA;14.14
258575;4;61;Abies alba;5;2006;118.8850641;126;17;NA;14.14
258575;5;61;Abies alba;5;2006;154.4860958;162;32.2;NA;14.14
258575;6;61;Abies alba;5;2006;175.7778655;193;30.6;NA;14.14
258575;7;61;Abies alba;5;2006;109.4247592;119;24.2;NA;14.14
258575;8;61;Abies alba;5;2006;66.48351668;73;21;NA;39.29
258575;9;62;Picea abies;5;2006;83.34242024;92;21.1;NA;39.29
258575;10;62;Picea abies;5;2006;88.8730974;95;22.7;NA;39.29
258575;11;62;Picea abies;5;2006;92.60146788;94;9.5;NA;39.29
258575;12;61;Abies alba;5;2006;77.15362213;85;22.2;NA;39.29
258575;13;23SO;Sorbus aucuparia;5;2006;22.84110965;25;7.8;NA;88.42
258575;14;61;Abies alba;5;2006;26.80825307;30;7.4;NA;88.41
258575;15;61;Abies alba;5;2006;26.80825307;30;7.9;NA;88.41
261108;1;9;Fagus sylvatica;5;2006;141.5685967;149;18.3;NA;14.14
261108;2;62;Picea abies;5;2006;149.9396942;156;20.5;NA;14.14
261108;3;67;Taxus baccata;5;2006;74.4806431;79;12.3;NA;39.29
261108;4;3;Quercus petraea;5;2006;39.91177291;43;12;NA;88.41
261108;5;3;Quercus petraea;5;2006;55.28431829;57;14.3;NA;88.4
261108;6;3;Quercus petraea;5;2006;41.94118194;44;12;NA;88.41
261108;7;11;Carpinus betulus;5;2006;29.70634581;31;6.8;NA;88.41
261108;8;3;Quercus petraea;5;2006;39.83333643;41;12;NA;88.41
261108;9;3;Quercus petraea;5;2006;57.94118194;60;11.4;NA;88.4
261108;10;3;Quercus petraea;5;2006;56.80392741;59;14;NA;88.4
261108;11;11;Carpinus betulus;5;2006;24.54205704;27;10;NA;88.41
261108;12;67;Taxus baccata;5;2006;28.72893087;30;6;NA;88.41
261108;13;67;Taxus baccata;5;2006;56.45786174;59;6.5;NA;88.4
261108;14;11;Carpinus betulus;5;2006;25.18888414;27;10;NA;88.41
261108;15;9;Fagus sylvatica;5;2006;60.9628178;64;15;NA;88.39
261108;16;9;Fagus sylvatica;5;2006;56.15668049;59;15;NA;88.4
261108;17;20G;Tilia platyphyllos;5;2006;31.23392174;34;16.2;NA;88.41
261108;18;20G;Tilia platyphyllos;5;2006;27.15447656;31;13.8;NA;88.41
261108;19;20G;Tilia platyphyllos;5;2006;21.67023945;27;10;NA;88.41
262516;1;15S;Acer pseudoplatanus;5;2006;120.6290219;124;26;NA;14.14
262516;2;61;Abies alba;5;2006;136.8850641;144;29.5;NA;14.14
262516;3;9;Fagus sylvatica;5;2006;119.7350207;124;22.5;NA;14.14
262516;4;61;Abies alba;5;2006;203.0412653;219;29.6;NA;14.14
262516;5;61;Abies alba;5;2006;182.4706213;184;29;NA;14.14
262516;6;61;Abies alba;5;2006;170.0845483;177;26.5;NA;14.14
262516;7;9;Fagus sylvatica;5;2006;99.8981969;103;25.4;NA;39.28
262516;8;15S;Acer pseudoplatanus;5;2006;97.43926498;102;22;NA;39.28
262516;9;61;Abies alba;5;2006;76.56290683;88;23.3;NA;39.29
262516;10;9;Fagus sylvatica;5;2006;110.7689551;114;24.2;NA;39.28
262516;11;61;Abies alba;5;2006;98.5525905;106;19;NA;39.28
262516;12;61;Abies alba;5;2006;55.8747478;59;11.4;NA;88.4
262516;13;9;Fagus sylvatica;5;2006;37.41191625;42;16.8;NA;88.41
262516;14;9;Fagus sylvatica;5;2006;42.9256356;49;14.5;NA;88.4
268762;1;62;Picea abies;5;2006;72.8825338;88;12.4;NA;39.29
268762;2;62;Picea abies;5;2006;76.55584089;98;12.7;NA;39.29
268762;3;22M;Prunus avium;5;2006;22.6060068;25;9.4;NA;88.42
268762;4;11;Carpinus betulus;5;2006;21.9249893;26;8.4;NA;88.42
268762;5;11;Carpinus betulus;5;2006;25.2833262;28;9;NA;88.41
268762;6;11;Carpinus betulus;5;2006;19.82538324;25;7.5;NA;88.42
268762;7;11;Carpinus betulus;5;2006;42.95474866;48;8.5;NA;88.41
270287;1;62;Picea abies;5;2006;249.8065006;256;28.3;NA;14.14
270287;2;25M;Salix caprea;5;2006;71.33842642;78;12;NA;39.29
270287;3;12V;Betula pendula;5;2006;110.0154289;112;16;NA;39.28
270287;4;17C;Fraxinus excelsior;5;2006;68.77504971;80;20.3;NA;39.29
270287;5;9;Fagus sylvatica;5;2006;39.9902565;46;17.5;NA;88.41
270287;6;9;Fagus sylvatica;5;2006;63.70108637;69;14.5;NA;88.39
270287;7;9;Fagus sylvatica;5;2006;33.51047;37;7.7;NA;88.41
270287;8;9;Fagus sylvatica;5;2006;48.18737;52;17.4;NA;88.4
270287;9;9;Fagus sylvatica;5;2006;39.41192;44;14.5;NA;88.41
270287;10;9;Fagus sylvatica;5;2006;43.31661;47;14.8;NA;88.41
270287;11;21C;Acer campestre;5;2006;27.00854;28;9.5;NA;88.41
270287;12;21C;Acer campestre;5;2006;41.00854;42;11.5;NA;88.41
270287;13;21C;Acer campestre;5;2006;37.66951;38;9.5;NA;88.41
275200;1;61;Abies alba;5;2006;131.0206;139;19.5;NA;14.14
275200;2;61;Abies alba;5;2006;65.6423;82;16.5;NA;39.29
275200;3;3;Quercus petraea;5;2006;108.7353;111;13.3;NA;39.28
275200;4;61;Abies alba;5;2006;63.02063;71;14.7;NA;39.29
275200;5;3;Quercus petraea;5;2006;37.2255;41;10.6;NA;117.88
275200;7;3;Quercus petraea;5;2006;31.33335;36;11;NA;117.88
275200;8;3;Quercus petraea;5;2006;22.67648;27;7.8;NA;117.89
275200;9;3;Quercus petraea;5;2006;27.17647;28;8;NA;117.89
275200;10;3;Quercus petraea;5;2006;25.2451;26;7;NA;117.89
275200;11;9;Fagus sylvatica;5;2006;22.18737;26;7.3;NA;88.42
275200;13;21O;Acer opalus;5;2006;24.03414;28;10;NA;88.41
275200;14;21O;Acer opalus;5;2006;36.71219;42;12;NA;88.41
275200;15;3;Quercus petraea;5;2006;40.80393;43;12.5;NA;117.88
275200;16;23AB;Sorbus aria;5;2006;23.19042;24;8;NA;88.42
275200;17;11;Carpinus betulus;5;2006;21.41269;24;10.5;NA;88.42
275200;18;11;Carpinus betulus;5;2006;26.35317;27;10;NA;88.41
279047;1;62;Picea abies;5;2006;89.14158;97;13;NA;39.29
279047;2;38AU;Laburnum anagyroides;5;2006;23.2459;25;6;NA;88.42
279047;3;62;Picea abies;5;2006;27.40482;32;8.5;NA;88.41
279047;4;23AB;Sorbus aria;5;2006;30.2459;32;7.8;NA;88.41
279047;5;23AB;Sorbus aria;5;2006;28.36885;31;7.8;NA;88.41
301476;1;9;Fagus sylvatica;5;2007;38.48303;39;5.8;NA;279.96
301476;4;23AB;Sorbus aria;5;2007;45.27743;50;9.4;NA;88.4
301476;5;9;Fagus sylvatica;5;2007;64.73827;67;8.3;58;279.91
301476;6;9;Fagus sylvatica;5;2007;77.54116;82;8.4;NA;39.29
301476;7;23AB;Sorbus aria;5;2007;42.92812;49;9.7;NA;88.4
301476;10;23AB;Sorbus aria;5;2007;27.90857;30;9.2;NA;88.41
301476;11;23AB;Sorbus aria;5;2007;26.65069;28;7.3;NA;88.41
301476;12;9;Fagus sylvatica;5;2007;58.41516;61;8.7;110;279.92
301476;15;9;Fagus sylvatica;5;2007;34.90144;36;9.5;NA;279.97
301476;18;9;Fagus sylvatica;5;2007;41.51372;43;9.7;NA;279.96
301476;21;9;Fagus sylvatica;5;2007;30.35054;33;11.7;NA;279.97
317553;1;17C;Fraxinus excelsior;5;2007;26.48328;49;14;NA;88.4
317553;2;25M;Salix caprea;5;2007;57.81564;71;10.6;NA;39.29
317553;3;11;Carpinus betulus;5;2007;146.0194;151;17.8;NA;14.14
317553;4;17C;Fraxinus excelsior;5;2007;45.62137;66;14.8;17;88.39
317553;5;11;Carpinus betulus;5;2007;19.32735;30;10.7;NA;88.41
317553;6;17C;Fraxinus excelsior;5;2007;25.04008;37;14.8;NA;88.41
317553;7;17C;Fraxinus excelsior;5;2007;22.98441;30;14.7;NA;88.41
317553;8;17C;Fraxinus excelsior;5;2007;26.04899;34;15.3;NA;88.41
317553;9;25M;Salix caprea;5;2007;39.1426;44;13.7;NA;117.88
317553;10;25M;Salix caprea;5;2007;35.59982;39;12;NA;117.88
317553;11;25M;Salix caprea;5;2007;37.62834;42;14.3;NA;117.88
318805;1;14;Robinia pseudacacia;5;2007;32.06251;34;9.5;NA;88.41
318805;2;22M;Prunus avium;5;2007;23.62102;32;9;NA;88.41
318805;3;20G;Tilia platyphyllos;5;2007;20.6343;29;10;NA;88.41
318805;4;20G;Tilia platyphyllos;5;2007;35.5744;49;12.6;NA;88.4
318805;5;20G;Tilia platyphyllos;5;2007;32.70933;46;11;NA;88.41
318805;6;14;Robinia pseudacacia;5;2007;26.21065;27;9.5;NA;88.41
318805;7;14;Robinia pseudacacia;5;2007;40.4213;42;11.2;NA;88.41
318805;8;14;Robinia pseudacacia;5;2007;39.42593;40;12;NA;88.41
318805;9;3;Quercus petraea;5;2007;116.4902;118;15;115;14.14
318805;10;21O;Acer opalus;5;2007;21.02561;24;8;NA;88.42
318805;11;12V;Betula pendula;5;2007;66.53639;69;15;NA;88.39
318805;12;12V;Betula pendula;5;2007;50.26266;53;11.5;NA;88.4
318805;13;12V;Betula pendula;5;2007;73.52532;79;16;45;39.29
318805;14;12V;Betula pendula;5;2007;71.29352;78;16;NA;39.29
318805;15;12V;Betula pendula;5;2007;59.31567;60;15;NA;88.4
318805;16;12V;Betula pendula;5;2007;61.7682;63;15.5;NA;88.39
318805;17;14;Robinia pseudacacia;5;2007;28.55557;32;11.6;NA;88.41
318805;18;14;Robinia pseudacacia;5;2007;31.70834;33;10.1;NA;88.41
318805;19;14;Robinia pseudacacia;5;2007;24.06251;26;9.8;NA;88.42
321415;1;52;Pinus sylvestris;5;2007;108.1335;111;14.7;NA;83.62
321415;2;62;Picea abies;5;2007;27.27477;35;4.7;NA;153.81
321415;3;25M;Salix caprea;5;2007;95.69773;100;14.5;NA;83.63
321415;4;3;Quercus petraea;5;2007;33.53923;38;9;NA;153.8
321415;5;22M;Prunus avium;5;2007;55.75152;63;12.4;NA;153.78
321415;6;3;Quercus petraea;5;2007;101.9216;107;18;NA;83.62
321415;7;3;Quercus petraea;5;2007;85.67648;90;16.5;NA;83.63
321415;8;24;Populus tremula;5;2007;131.6853;136;20.5;NA;36.53
321415;9;2;Quercus robur;5;2007;67.57845;73;14.8;NA;83.64
321415;10;62;Picea abies;5;2007;24.93445;26;5.2;NA;153.81
321415;11;62;Picea abies;5;2007;53.33613;56;11.1;NA;153.78
321415;12;3;Quercus petraea;5;2007;107.0981;113;20;NA;83.62
321415;13;3;Quercus petraea;5;2007;63.34315;70;19;NA;153.77
321415;14;10;Castanea sativa;5;2007;39.71479;41;9;NA;153.8
321415;15;52;Pinus sylvestris;5;2007;91.56677;93;17.5;NA;83.63
322143;1;61;Abies alba;5;2007;151.2201;159;34.2;NA;14.14
322143;2;61;Abies alba;5;2007;135.2866;143;32.7;NA;14.14
322143;3;15S;Acer pseudoplatanus;5;2007;226.968;231;29;NA;14.14
322143;4;9;Fagus sylvatica;5;2007;121.609;124;30.3;NA;16.5
322143;5;9;Fagus sylvatica;5;2007;104.4459;108;20;NA;39.28
322143;6;9;Fagus sylvatica;5;2007;177.0921;180;31;NA;14.14
322143;7;61;Abies alba;5;2007;162.7624;174;31.7;158;14.14
